Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total
FD5043,12.15,Low Sugar,0.098,Meat,207.69,OUT001,1987,High,Tier 2,Supermarket Type1,4580.51
DR556,13.01,Low Sugar,0.014,Soft Drinks,131.46,OUT004,2009,Medium,Tier 2,Supermarket Type2,2410.21
FD5062,9.62,Low Sugar,0.039,Baking Goods,177.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3382.91
DR4187,16.36,Low Sugar,0.162,Hard Drinks,185.88,OUT003,1999,Medium,Tier 1,Departmental Store,5084.91
DR7741,14.46,Low Sugar,0.042,Soft Drinks,159.49,OUT001,1987,High,Tier 2,Supermarket Type1,4115.73
FD5069,13.47,Regular,0.023,Dairy,110.9,OUT004,2009,Medium,Tier 2,Supermarket Type2,2899.38
FD4969,12.58,Low Sugar,0.028,Dairy,157.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3658.4
NC765,10.47,No Sugar,0.142,Health and Hygiene,164.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,3308.23
FD3880,15.03,Low Sugar,0.089,Canned,148.1,OUT001,1987,High,Tier 2,Supermarket Type1,4011.61
FD3634,14.43,Low Sugar,0.055,Meat,180.36,OUT001,1987,High,Tier 2,Supermarket Type1,4536.09
NC6921,9.01,No Sugar,0.021,Health and Hygiene,119.22,OUT002,1998,Small,Tier 3,Food Mart,2061.97
FD882,14.02,Low Sugar,0.065,Baking Goods,171.44,OUT003,1999,Medium,Tier 1,Departmental Store,4262.43
FD1470,16.64,Low Sugar,0.022,Canned,127.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3955.6
FD4754,16.8,Low Sugar,0.025,Breads,153.62,OUT001,1987,High,Tier 2,Supermarket Type1,4525.29
FD6119,13.98,Regular,0.034,Meat,162.36,OUT001,1987,High,Tier 2,Supermarket Type1,4066.13
FD946,15.69,Low Sugar,0.116,Dairy,203.85,OUT003,1999,Medium,Tier 1,Departmental Store,5301.86
FD5977,11.44,Regular,0.045,Fruits and Vegetables,131.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,2857.8
DR1075,10.66,Low Sugar,0.04,Soft Drinks,161.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,3292.37
NC4513,9.87,No Sugar,0.023,Health and Hygiene,122.38,OUT001,1987,High,Tier 2,Supermarket Type1,2320.07
FD4952,12.78,Low Sugar,0.045,Dairy,155.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,3651.06
NC7558,10.07,No Sugar,0.035,Health and Hygiene,126.01,OUT001,1987,High,Tier 2,Supermarket Type1,2438.51
FD4867,11.45,Regular,0.073,Frozen Foods,179.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,3845.16
FD3945,8.7,Low Sugar,0.14,Frozen Foods,136.65,OUT001,1987,High,Tier 2,Supermarket Type1,2348.53
FD8264,11.85,Low Sugar,0.026,Snack Foods,138.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,3102.39
FD476,12.88,Low Sugar,0.171,Frozen Foods,129.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,2994.95
FD2937,15.37,Low Sugar,0.035,Fruits and Vegetables,174.97,OUT001,1987,High,Tier 2,Supermarket Type1,4638.92
FD8595,12.42,Low Sugar,0.168,Fruits and Vegetables,129.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,3042.76
FD8239,13.37,Regular,0.164,Baking Goods,143.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3541.2
FD3589,11.74,Low Sugar,0.154,Baking Goods,117.14,OUT004,2009,Medium,Tier 2,Supermarket Type2,2636.25
DR3959,12.39,Low Sugar,0.073,Soft Drinks,102.87,OUT001,1987,High,Tier 2,Supermarket Type1,2491.18
FD3323,12.1,Low Sugar,0.147,Baking Goods,166.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3719.31
NC8013,13.84,No Sugar,0.076,Household,167.8,OUT001,1987,High,Tier 2,Supermarket Type1,4145.46
FD5748,17.0,Regular,0.098,Baking Goods,169.53,OUT003,1999,Medium,Tier 1,Departmental Store,4896.25
FD4426,7.47,Low Sugar,0.047,Frozen Foods,141.41,OUT002,1998,Small,Tier 3,Food Mart,2166.15
NC6284,13.96,No Sugar,0.044,Household,121.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3225.98
FD930,13.8,Low Sugar,0.095,Fruits and Vegetables,141.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3609.47
FD7179,11.92,Low Sugar,0.048,Frozen Foods,111.83,OUT004,2009,Medium,Tier 2,Supermarket Type2,2567.84
NC1621,15.69,No Sugar,0.04,Health and Hygiene,147.62,OUT001,1987,High,Tier 2,Supermarket Type1,4150.85
FD5946,12.5,Regular,0.029,Fruits and Vegetables,185.02,OUT001,1987,High,Tier 2,Supermarket Type1,4195.89
FD7984,12.4,Low Sugar,0.097,Frozen Foods,137.46,OUT004,2009,Medium,Tier 2,Supermarket Type2,3201.41
FD727,12.4,Low Sugar,0.075,Canned,152.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3518.02
FD1376,13.69,Low Sugar,0.096,Frozen Foods,117.1,OUT004,2009,Medium,Tier 2,Supermarket Type2,3075.49
FD7653,12.72,Regular,0.169,Meat,123.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,2979.68
FD6752,11.45,Low Sugar,0.071,Frozen Foods,131.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,2867.56
NC8475,12.63,No Sugar,0.038,Household,129.35,OUT004,2009,Medium,Tier 2,Supermarket Type2,3087.3
FD3010,14.0,Low Sugar,0.061,Dairy,155.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,3922.62
FD4162,9.68,Regular,0.013,Canned,71.53,OUT002,1998,Small,Tier 3,Food Mart,1236.54
FD605,8.99,Regular,0.142,Snack Foods,165.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,3008.75
FD2748,11.13,Low Sugar,0.065,Meat,123.74,OUT004,2009,Medium,Tier 2,Supermarket Type2,2632.22
NC6730,16.57,No Sugar,0.062,Health and Hygiene,214.52,OUT003,1999,Medium,Tier 1,Departmental Store,5719.47
FD5286,13.15,Low Sugar,0.033,Baking Goods,140.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3438.7
FD7794,14.78,Regular,0.011,Canned,204.99,OUT003,1999,Medium,Tier 1,Departmental Store,5118.9
FD4134,17.43,Regular,0.053,Fruits and Vegetables,161.75,OUT003,1999,Medium,Tier 1,Departmental Store,4833.26
FD3702,9.16,Low Sugar,0.049,Frozen Foods,110.5,OUT002,1998,Small,Tier 3,Food Mart,1915.79
FD5675,13.28,Low Sugar,0.089,Snack Foods,177.37,OUT003,1999,Medium,Tier 1,Departmental Store,4216.2
FD2555,16.2,Low Sugar,0.087,Meat,174.04,OUT001,1987,High,Tier 2,Supermarket Type1,4807.54
FD985,10.76,Low Sugar,0.023,Snack Foods,130.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,2682.09
FD4073,14.06,Low Sugar,0.086,Dairy,145.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3734.62
FD7129,14.04,Low Sugar,0.042,Dairy,147.35,OUT004,2009,Medium,Tier 2,Supermarket Type2,3773.83
NC6611,7.72,No Sugar,0.123,Household,127.19,OUT002,1998,Small,Tier 3,Food Mart,1932.09
NC5709,10.93,No Sugar,0.052,Household,116.4,OUT001,1987,High,Tier 2,Supermarket Type1,2436.27
FD6658,14.0,Low Sugar,0.235,Snack Foods,120.56,OUT004,2009,Medium,Tier 2,Supermarket Type2,3215.81
FD6607,12.58,Low Sugar,0.184,Fruits and Vegetables,166.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3827.84
NC2548,12.81,No Sugar,0.173,Health and Hygiene,104.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,2616.87
FD4937,15.69,Low Sugar,0.024,Snack Foods,153.0,OUT003,1999,Medium,Tier 1,Departmental Store,4262.12
FD6363,10.41,Low Sugar,0.083,Baking Goods,143.89,OUT004,2009,Medium,Tier 2,Supermarket Type2,2882.56
FD1066,13.01,Low Sugar,0.026,Canned,117.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,2933.89
FD5954,15.55,Low Sugar,0.038,Breakfast,212.47,OUT003,1999,Medium,Tier 1,Departmental Store,5447.05
NC4733,11.45,No Sugar,0.076,Health and Hygiene,135.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,2950.97
FD876,13.29,Low Sugar,0.121,Fruits and Vegetables,149.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3650.39
FD3268,13.54,Low Sugar,0.052,Snack Foods,117.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3048.62
NC1651,12.49,No Sugar,0.028,Health and Hygiene,151.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,3515.72
FD6846,12.9,Regular,0.036,Fruits and Vegetables,163.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3842.53
FD5754,11.19,Regular,0.079,Fruits and Vegetables,89.77,OUT002,1998,Small,Tier 3,Food Mart,1950.14
FD5221,13.12,Low Sugar,0.061,Fruits and Vegetables,195.77,OUT001,1987,High,Tier 2,Supermarket Type1,4556.2
FD1972,12.74,Low Sugar,0.044,Dairy,126.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3051.21
NC4769,14.39,No Sugar,0.113,Health and Hygiene,155.48,OUT001,1987,High,Tier 2,Supermarket Type1,4017.84
FD4094,13.81,Low Sugar,0.016,Fruits and Vegetables,114.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3051.48
NC975,12.19,No Sugar,0.079,Household,149.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3392.76
FD6082,12.64,Low Sugar,0.145,Baking Goods,167.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,3867.12
FD5212,12.21,Low Sugar,0.061,Snack Foods,179.04,OUT001,1987,High,Tier 2,Supermarket Type1,4008.5
DR7780,14.44,Regular,0.144,Hard Drinks,134.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3609.86
NC5664,13.18,No Sugar,0.032,Health and Hygiene,119.1,OUT004,2009,Medium,Tier 2,Supermarket Type2,3000.01
NC437,15.28,No Sugar,0.074,Household,165.12,OUT003,1999,Medium,Tier 1,Departmental Store,6602.03
FD606,14.68,Low Sugar,0.15,Snack Foods,190.38,OUT001,1987,High,Tier 2,Supermarket Type1,4798.6
FD3924,13.18,reg,0.076,Frozen Foods,132.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,3278.14
FD7101,14.04,Low Sugar,0.051,Snack Foods,164.05,OUT001,1987,High,Tier 2,Supermarket Type1,4115.1
FD8643,16.1,Regular,0.053,Meat,178.19,OUT001,1987,High,Tier 2,Supermarket Type1,4870.46
FD6599,16.85,Low Sugar,0.086,Frozen Foods,189.55,OUT003,1999,Medium,Tier 1,Departmental Store,5271.92
FD3240,12.58,Regular,0.006,Meat,182.69,OUT001,1987,High,Tier 2,Supermarket Type1,4166.31
FD1581,12.55,Low Sugar,0.021,Fruits and Vegetables,144.89,OUT004,2009,Medium,Tier 2,Supermarket Type2,3385.23
NC4067,10.29,No Sugar,0.041,Others,154.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3073.21
DR7501,14.62,Low Sugar,0.082,Soft Drinks,206.45,OUT003,1999,Medium,Tier 1,Departmental Store,5113.63
NC3651,14.69,No Sugar,0.061,Health and Hygiene,149.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3969.57
NC5359,11.4,No Sugar,0.049,Household,124.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,2706.05
FD7172,8.98,Low Sugar,0.041,Meat,145.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,2586.69
FD5648,14.47,Regular,0.138,Canned,197.48,OUT001,1987,High,Tier 2,Supermarket Type1,4895.2
FD3715,11.12,Low Sugar,0.184,Dairy,195.38,OUT001,1987,High,Tier 2,Supermarket Type1,4096.73
NC1909,10.83,No Sugar,0.073,Household,149.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3102.45
FD1738,10.01,Regular,0.038,Fruits and Vegetables,103.43,OUT002,1998,Small,Tier 3,Food Mart,1964.7
FD5627,10.27,Regular,0.126,Fruits and Vegetables,68.56,OUT002,1998,Small,Tier 3,Food Mart,1309.28
FD3445,7.97,Low Sugar,0.086,Fruits and Vegetables,100.48,OUT002,1998,Small,Tier 3,Food Mart,1443.31
FD3865,14.23,Low Sugar,0.045,Dairy,139.65,OUT004,2009,Medium,Tier 2,Supermarket Type2,3657.89
NC6881,10.74,No Sugar,0.011,Health and Hygiene,113.12,OUT001,1987,High,Tier 2,Supermarket Type1,2327.1
FD983,15.01,Low Sugar,0.011,Starchy Foods,160.4,OUT003,1999,Medium,Tier 1,Departmental Store,4259.43
NC2455,15.45,No Sugar,0.029,Health and Hygiene,216.55,OUT003,1999,Medium,Tier 1,Departmental Store,5507.07
FD3576,10.18,Low Sugar,0.08,Snack Foods,139.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,2749.29
FD1962,8.35,Low Sugar,0.01,Snack Foods,149.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,2523.3
FD6413,9.74,Regular,0.065,Canned,183.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3547.38
FD1879,14.11,Low Sugar,0.035,Fruits and Vegetables,155.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3956.16
FD6682,14.77,Low Sugar,0.024,Fruits and Vegetables,137.65,OUT004,2009,Medium,Tier 2,Supermarket Type2,3739.62
NC5737,12.76,No Sugar,0.118,Household,132.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3175.12
FD5581,13.83,Low Sugar,0.022,Dairy,136.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3504.05
NC7228,13.64,No Sugar,0.006,Health and Hygiene,133.06,OUT004,2009,Medium,Tier 2,Supermarket Type2,3390.46
FD1609,10.4,Low Sugar,0.011,Canned,157.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,3162.04
FD2395,8.47,Low Sugar,0.145,Frozen Foods,105.74,OUT002,1998,Small,Tier 3,Food Mart,1663.43
DR7451,10.62,Regular,0.123,Hard Drinks,94.13,OUT002,1998,Small,Tier 3,Food Mart,1910.97
FD5758,13.95,Low Sugar,0.034,Baking Goods,127.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3345.97
FD8149,11.7,Regular,0.007,Breakfast,98.39,OUT002,1998,Small,Tier 3,Food Mart,2243.79
FD3943,12.48,Low Sugar,0.143,Dairy,129.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3044.65
DR426,12.54,Low Sugar,0.09,Hard Drinks,203.53,OUT002,1998,Small,Tier 3,Food Mart,2104.95
FD595,13.12,Low Sugar,0.227,Snack Foods,128.71,OUT002,1998,Small,Tier 3,Food Mart,1459.49
FD1657,14.74,Low Sugar,0.098,Baking Goods,131.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3599.97
FD5990,14.16,Low Sugar,0.077,Snack Foods,179.68,OUT003,1999,Medium,Tier 1,Departmental Store,4461.79
FD3441,12.87,Low Sugar,0.021,Fruits and Vegetables,116.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,2887.23
FD3242,10.61,Low Sugar,0.007,Fruits and Vegetables,146.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,2976.26
FD2526,11.07,Low Sugar,0.027,Meat,142.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3010.29
FD7248,10.48,Low Sugar,0.006,Frozen Foods,131.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,2644.68
FD3524,12.23,Low Sugar,0.081,Fruits and Vegetables,138.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3187.99
FD6346,11.28,Regular,0.026,Breakfast,116.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,2514.34
NC1840,12.79,No Sugar,0.012,Health and Hygiene,154.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3637.08
FD1070,13.13,Regular,0.022,Dairy,138.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3395.52
FD2800,11.67,Low Sugar,0.068,Frozen Foods,195.86,OUT003,1999,Medium,Tier 1,Departmental Store,4229.69
FD3109,15.28,Low Sugar,0.029,Meat,151.04,OUT001,1987,High,Tier 2,Supermarket Type1,4128.57
FD5512,14.97,Low Sugar,0.032,Dairy,159.59,OUT003,1999,Medium,Tier 1,Departmental Store,4234.21
FD8516,15.34,Regular,0.041,Fruits and Vegetables,131.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3733.22
FD3204,7.35,Regular,0.013,Fruits and Vegetables,54.69,OUT002,1998,Small,Tier 3,Food Mart,366.37
FD4050,13.53,Low Sugar,0.147,Canned,127.14,OUT004,2009,Medium,Tier 2,Supermarket Type2,3244.05
FD2575,16.21,Low Sugar,0.056,Snack Foods,129.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,3905.4
FD7510,16.09,Low Sugar,0.054,Fruits and Vegetables,158.33,OUT003,1999,Medium,Tier 1,Departmental Store,4461.82
FD5517,17.55,reg,0.094,Starchy Foods,210.79,OUT003,1999,Medium,Tier 1,Departmental Store,5864.61
DR981,12.59,Low Sugar,0.036,Soft Drinks,137.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3243.06
FD8409,13.17,Low Sugar,0.09,Canned,141.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,3461.88
FD1058,14.41,Low Sugar,0.01,Snack Foods,142.55,OUT004,2009,Medium,Tier 2,Supermarket Type2,3757.87
DR6691,12.75,Low Sugar,0.186,Hard Drinks,128.06,OUT004,2009,Medium,Tier 2,Supermarket Type2,3087.77
FD2317,12.85,Low Sugar,0.022,Fruits and Vegetables,158.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,3724.09
FD6293,12.12,Low Sugar,0.099,Canned,150.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,3403.75
FD3467,13.5,Low Sugar,0.066,Fruits and Vegetables,125.21,OUT004,2009,Medium,Tier 2,Supermarket Type2,3199.4
FD8233,12.1,Low Sugar,0.112,Baking Goods,186.31,OUT001,1987,High,Tier 2,Supermarket Type1,4132.18
FD2705,14.35,Regular,0.051,Snack Foods,163.5,OUT001,1987,High,Tier 2,Supermarket Type1,4172.95
FD3154,11.29,Low Sugar,0.043,Breakfast,140.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,3009.65
DR2804,14.17,Regular,0.036,Soft Drinks,126.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,3369.32
FD4836,14.75,Regular,0.163,Snack Foods,197.84,OUT001,1987,High,Tier 2,Supermarket Type1,4965.99
FD5680,12.03,Low Sugar,0.053,Snack Foods,113.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,2629.15
DR5974,15.94,Low Sugar,0.1,Soft Drinks,146.68,OUT001,1987,High,Tier 2,Supermarket Type1,4189.45
FD3636,15.06,Regular,0.118,Fruits and Vegetables,132.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3708.73
DR2104,11.44,Regular,0.097,Hard Drinks,126.14,OUT004,2009,Medium,Tier 2,Supermarket Type2,2752.51
FD692,11.3,Low Sugar,0.115,Frozen Foods,80.32,OUT002,1998,Small,Tier 3,Food Mart,1782.53
NC4618,16.46,No Sugar,0.041,Health and Hygiene,121.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,3799.77
FD5511,16.08,Low Sugar,0.06,Canned,190.71,OUT003,1999,Medium,Tier 1,Departmental Store,5121.45
FD8108,12.19,Low Sugar,0.032,Canned,155.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3517.0
FD1003,14.3,Regular,0.023,Dairy,168.49,OUT003,1999,Medium,Tier 1,Departmental Store,4265.04
FD4322,11.63,Low Sugar,0.142,Fruits and Vegetables,140.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,3078.58
NC1047,13.75,No Sugar,0.033,Health and Hygiene,123.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,3209.7
FD3623,11.69,Regular,0.143,Breads,75.71,OUT002,1998,Small,Tier 3,Food Mart,1775.67
FD7352,11.91,Low Sugar,0.132,Baking Goods,156.08,OUT004,2009,Medium,Tier 2,Supermarket Type2,3471.37
FD5402,12.61,Regular,0.058,Canned,96.67,OUT001,1987,High,Tier 2,Supermarket Type1,2413.63
FD6699,15.03,Low Sugar,0.11,Snack Foods,142.01,OUT004,2009,Medium,Tier 2,Supermarket Type2,3888.09
FD8001,12.09,Low Sugar,0.094,Snack Foods,163.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3660.96
FD8546,12.6,Low Sugar,0.03,Meat,160.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3712.5
FD3042,14.96,Low Sugar,0.142,Frozen Foods,123.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3488.34
FD7746,11.86,Low Sugar,0.024,Starchy Foods,154.57,OUT004,2009,Medium,Tier 2,Supermarket Type2,3428.32
FD282,13.49,Low Sugar,0.017,Fruits and Vegetables,150.9,OUT004,2009,Medium,Tier 2,Supermarket Type2,1990.61
FD7969,12.38,Low Sugar,0.069,Fruits and Vegetables,111.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,2655.19
FD2327,11.0,Regular,0.119,Baking Goods,127.96,OUT004,2009,Medium,Tier 2,Supermarket Type2,2688.75
FD3031,16.7,Low Sugar,0.039,Baking Goods,218.28,OUT003,1999,Medium,Tier 1,Departmental Store,5826.77
FD1456,11.41,Low Sugar,0.119,Snack Foods,144.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3113.96
DR3327,7.42,Low Sugar,0.044,Soft Drinks,75.01,OUT002,1998,Small,Tier 3,Food Mart,796.05
FD6528,11.16,Low Sugar,0.024,Snack Foods,136.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,2908.52
FD1238,15.32,Low Sugar,0.183,Baking Goods,196.69,OUT003,1999,Medium,Tier 1,Departmental Store,5072.08
NC6195,12.76,No Sugar,0.038,Health and Hygiene,150.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3552.8
FD5933,14.65,Low Sugar,0.019,Snack Foods,202.02,OUT003,1999,Medium,Tier 1,Departmental Store,5029.12
FD1521,12.92,Low Sugar,0.089,Fruits and Vegetables,91.38,OUT001,1987,High,Tier 2,Supermarket Type1,2374.73
FD4377,13.22,Low Sugar,0.023,Fruits and Vegetables,164.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,3936.93
FD5783,12.89,Low Sugar,0.076,Baking Goods,164.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3865.04
FD3625,13.76,Low Sugar,0.035,Canned,156.96,OUT004,2009,Medium,Tier 2,Supermarket Type2,3905.75
NC7230,13.22,No Sugar,0.018,Others,142.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,3495.87
FD161,14.96,Low Sugar,0.076,Fruits and Vegetables,182.36,OUT001,1987,High,Tier 2,Supermarket Type1,3283.64
FD4691,10.85,Low Sugar,0.11,Fruits and Vegetables,107.21,OUT002,1998,Small,Tier 3,Food Mart,2231.74
FD2220,11.99,Low Sugar,0.114,Fruits and Vegetables,153.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3428.23
NC2232,12.72,No Sugar,0.09,Household,159.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,3715.99
FD4537,13.57,Regular,0.089,Fruits and Vegetables,155.39,OUT004,2009,Medium,Tier 2,Supermarket Type2,3832.6
FD3040,11.71,Regular,0.026,Snack Foods,154.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,3402.93
NC5804,11.93,No Sugar,0.142,Household,156.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3474.72
FD3097,15.94,Regular,0.042,Snack Foods,146.67,OUT001,1987,High,Tier 2,Supermarket Type1,4188.6
FD8021,13.07,Regular,0.015,Canned,179.76,OUT003,1999,Medium,Tier 1,Departmental Store,4218.02
FD1668,12.57,Regular,0.026,Frozen Foods,128.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3064.04
FD7867,11.08,Low Sugar,0.013,Canned,132.08,OUT004,2009,Medium,Tier 2,Supermarket Type2,2791.76
FD6093,12.7,Regular,0.034,Meat,178.53,OUT001,1987,High,Tier 2,Supermarket Type1,4108.21
FD7504,15.4,Low Sugar,0.058,Snack Foods,169.62,OUT001,1987,High,Tier 2,Supermarket Type1,4536.38
FD7087,13.74,Regular,0.098,Meat,164.13,OUT001,1987,High,Tier 2,Supermarket Type1,4048.94
FD2491,14.33,Low Sugar,0.016,Frozen Foods,174.91,OUT003,1999,Medium,Tier 1,Departmental Store,4403.79
FD8721,10.72,Low Sugar,0.157,Canned,136.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,2805.56
NC5547,15.69,No Sugar,0.022,Health and Hygiene,179.95,OUT001,1987,High,Tier 2,Supermarket Type1,4812.74
FD767,9.99,Low Sugar,0.291,Frozen Foods,154.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3005.45
NC3121,10.78,No Sugar,0.064,Household,66.05,OUT002,1998,Small,Tier 3,Food Mart,1373.88
FD2803,10.79,Low Sugar,0.14,Frozen Foods,102.78,OUT002,1998,Small,Tier 3,Food Mart,2127.24
FD7760,14.3,Low Sugar,0.028,Snack Foods,122.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3314.37
FD3324,14.57,Low Sugar,0.054,Snack Foods,143.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,3818.92
FD7805,10.01,Low Sugar,0.084,Dairy,136.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,2637.93
NC7566,9.78,No Sugar,0.042,Household,75.19,OUT002,1998,Small,Tier 3,Food Mart,1334.61
FD2263,14.46,Low Sugar,0.086,Frozen Foods,180.33,OUT001,1987,High,Tier 2,Supermarket Type1,4542.0
FD7427,8.81,Regular,0.123,Meat,142.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,2500.82
FD164,14.01,Low Sugar,0.054,Meat,151.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,3071.88
FD3897,14.44,Low Sugar,0.025,Snack Foods,178.33,OUT003,1999,Medium,Tier 1,Departmental Store,4497.83
FD5097,11.02,Low Sugar,0.094,Canned,134.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,2823.5
NC3747,12.81,No Sugar,0.067,Household,153.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3611.34
NC4605,17.45,No Sugar,0.097,Others,195.34,OUT003,1999,Medium,Tier 1,Departmental Store,5525.34
FD4275,11.75,Low Sugar,0.055,Fruits and Vegetables,180.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,3927.26
FD5305,16.02,Regular,0.049,Snack Foods,177.08,OUT001,1987,High,Tier 2,Supermarket Type1,4828.82
NC2492,12.76,No Sugar,0.088,Household,124.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,3018.34
FD7557,11.5,Low Sugar,0.181,Frozen Foods,134.89,OUT004,2009,Medium,Tier 2,Supermarket Type2,2943.54
FD5374,14.06,Low Sugar,0.154,Breads,136.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,3553.99
FD7897,12.79,Low Sugar,0.052,Snack Foods,174.82,OUT001,1987,High,Tier 2,Supermarket Type1,4051.84
NC5369,10.86,No Sugar,0.151,Health and Hygiene,90.61,OUT002,1998,Small,Tier 3,Food Mart,1893.65
FD1682,9.71,Regular,0.178,Meat,99.69,OUT002,1998,Small,Tier 3,Food Mart,1819.48
FD1087,13.9,Regular,0.024,Dairy,177.0,OUT003,1999,Medium,Tier 1,Departmental Store,4347.69
